  "api_version" : "V1.0.14-0.0.58",
  "description" : "Payment is required to make this api call."
  "error" : "PaymentRequiredError",
  "time_stamp" : 1747764095,
2024-10-30T10:50:00-05:00,235941,46.333,66.0,979.23,50.0,0.84,0.887
2024-10-30T11:00:00-05:00,235941,45.0,66.0,979.31,50.0,0.885,0.695
2024-10-30T11:10:00-05:00,235941,55.5,61.0,979.5,50.0,1.61,1.76
2024-10-30T11:20:00-05:00,235941,51.8,60.2,979.47,50.0,1.09,0.936
2024-10-30T11:30:00-05:00,235941,51.6,60.2,979.524,50.0,0.998,1.086
2024-10-30T11:40:00-05:00,235941,49.8,61.4,979.588,51.348,1.06,0.896
2024-10-30T11:50:00-05:00,235941,48.8,62.0,979.678,54.01,0.938,1.01
2024-10-30T12:00:00-05:00,235941,48.4,61.4,979.79,55.776,0.986,1.018
2024-10-30T12:10:00-05:00,235941,49.6,60.6,979.754,58.108,1.096,1.33
2024-10-30T12:20:00-05:00,235941,51.0,59.6,979.584,59.886,1.11,1.314
2024-10-30T12:30:00-05:00,235941,52.0,59.2,979.508,61.382,1.096,1.154
2024-10-30T12:40:00-05:00,235941,50.8,60.2,979.504,63.294,0.78,0.788
2024-10-30T12:50:00-05:00,235941,49.6,61.2,979.978,64.564,0.928,0.844
2024-10-30T13:00:00-05:00,235941,51.6,59.6,979.938,65.064,1.024,1.086
2024-10-30T13:10:00-05:00,235941,52.2,60.0,979.936,66.632,0.792,0.516
2024-10-30T13:20:00-05:00,235941,51.0,60.4,980.304,67.526,0.798,0.626
2024-10-30T13:30:00-05:00,235941,49.6,61.2,980.226,68.712,0.668,0.714
2024-10-30T13:40:00-05:00,235941,49.0,60.4,980.082,69.482,0.652,0.52
2024-10-30T13:50:00-05:00,235941,49.2,60.6,980.428,69.896,0.846,0.59
2024-10-30T14:00:00-05:00,235941,50.2,60.8,980.952,70.796,0.828,0.866
2024-10-30T14:10:00-05:00,235941,49.6,61.8,981.148,71.334,0.76,0.712
2024-10-30T14:20:00-05:00,235941,49.0,61.8,981.094,72.07,0.984,0.756
2024-10-30T14:30:00-05:00,235941,48.4,61.8,980.938,72.334,0.912,0.792
2024-10-30T14:40:00-05:00,235941,48.2,61.2,980.874,73.254,0.87,0.954
2024-10-30T14:50:00-05:00,235941,48.0,61.0,980.854,74.048,0.69,0.622
2024-10-30T15:00:00-05:00,235941,48.0,61.0,981.124,73.848,0.702,0.662
2024-10-30T15:10:00-05:00,235941,48.8,60.0,981.058,74.206,1.006,0.742
2024-10-30T15:20:00-05:00,235941,48.0,60.4,981.046,75.394,0.702,0.826
2024-10-30T15:30:00-05:00,235941,47.0,61.0,981.198,76.024,0.792,0.71
2024-10-30T15:40:00-05:00,235941,46.8,60.8,981.22,76.722,0.722,0.5
2024-10-30T15:50:00-05:00,235941,46.0,61.0,981.168,77.096,0.656,0.428
2024-10-30T16:00:00-05:00,235941,46.0,61.0,981.256,78.05,0.77,0.736
2024-10-30T16:10:00-05:00,235941,46.0,60.6,981.394,78.598,0.938,0.918
2024-10-30T16:20:00-05:00,235941,46.6,60.4,981.31,78.398,1.076,0.936
2024-10-30T16:30:00-05:00,235941,47.0,60.6,981.638,78.314,1.242,1.092
2024-10-30T16:40:00-05:00,235941,47.6,59.8,981.486,78.654,1.104,1.152
2024-10-30T16:50:00-05:00,235941,48.0,59.4,981.572,78.212,1.686,1.608
2024-10-30T17:00:00-05:00,235941,48.2,59.8,981.412,78.712,1.53,1.676
2024-10-30T17:10:00-05:00,235941,48.0,59.4,981.312,82.494,1.542,1.236
2024-10-30T17:20:00-05:00,235941,48.8,58.8,981.176,78.856,1.612,1.476
2024-10-30T17:30:00-05:00,235941,49.0,58.6,980.974,79.964,1.506,1.568
2024-10-30T17:40:00-05:00,235941,48.2,58.2,980.756,79.712,1.794,1.66
2024-10-30T17:50:00-05:00,235941,48.6,57.8,980.854,83.42,1.986,1.728
2024-10-30T18:00:00-05:00,235941,49.2,58.0,980.73,79.392,1.916,1.84
2024-10-30T18:10:00-05:00,235941,48.0,58.6,980.884,82.19,2.08,1.798
2024-10-30T18:20:00-05:00,235941,48.0,58.8,980.912,82.182,2.04,2.07
2024-10-30T18:30:00-05:00,235941,48.2,58.2,980.952,82.16,2.2,1.794
2024-10-30T18:40:00-05:00,235941,48.8,57.6,981.238,81.27,2.276,2.35
2024-10-30T18:50:00-05:00,235941,49.2,57.8,981.27,82.688,2.402,2.292
2024-10-30T19:00:00-05:00,235941,49.0,58.0,981.402,81.268,2.398,2.258
2024-10-30T19:10:00-05:00,235941,49.0,57.6,981.236,80.74,2.438,2.2
2024-10-30T19:20:00-05:00,235941,49.0,57.8,981.092,81.952,2.414,2.264
2024-10-30T19:30:00-05:00,235941,49.0,57.4,981.136,81.886,2.28,2.344
2024-10-30T19:40:00-05:00,235941,49.0,57.8,981.2,86.264,2.24,2.2
2024-10-30T19:50:00-05:00,235941,49.8,56.6,981.25,80.64,2.028,2.112
2024-10-30T20:00:00-05:00,235941,49.0,56.8,981.106,81.774,1.976,2.154
2024-10-30T20:10:00-05:00,235941,49.0,57.4,981.082,81.946,1.956,2.058
2024-10-30T20:20:00-05:00,235941,49.0,57.0,981.006,83.214,1.976,1.946
2024-10-30T20:30:00-05:00,235941,50.0,56.0,980.948,84.63,1.95,1.968
2024-10-30T20:40:00-05:00,235941,49.4,57.0,980.984,84.034,2.084,1.928
2024-10-30T20:50:00-05:00,235941,49.2,56.6,981.02,84.206,2.032,2.162
2024-10-30T21:00:00-05:00,235941,49.6,56.0,981.076,84.174,2.416,2.274
2024-10-30T21:10:00-05:00,235941,49.4,55.8,981.088,83.808,2.39,2.238
2024-10-30T21:20:00-05:00,235941,49.4,55.4,980.976,84.32,2.552,1.982
2024-10-30T21:30:00-05:00,235941,49.2,55.4,980.95,84.702,1.986,1.952
2024-10-30T21:40:00-05:00,235941,48.8,55.0,980.988,84.874,2.082,1.87
2024-10-30T21:50:00-05:00,235941,48.0,55.2,981.256,85.204,1.84,2.014
2024-10-30T22:00:00-05:00,235941,48.0,55.0,981.34,86.754,1.904,1.968
2024-10-30T22:10:00-05:00,235941,48.6,55.0,981.08,86.138,1.758,2.004
2024-10-30T22:20:00-05:00,235941,48.0,55.0,981.076,87.392,2.112,1.856
2024-10-30T22:30:00-05:00,235941,48.6,54.4,980.828,86.588,1.88,1.724
2024-10-30T22:40:00-05:00,235941,48.6,54.6,980.472,86.438,1.69,1.67
2024-10-30T22:50:00-05:00,235941,48.4,54.2,980.372,86.742,1.452,1.524
2024-10-30T23:00:00-05:00,235941,48.4,53.8,980.206,88.708,1.476,1.396
2024-10-30T23:10:00-05:00,235941,48.2,54.2,979.984,87.592,1.664,1.564
2024-10-30T23:20:00-05:00,235941,48.0,54.0,980.312,87.154,1.564,1.41
2024-10-30T23:30:00-05:00,235941,48.6,53.4,980.308,87.82,1.622,1.32
2024-10-30T23:40:00-05:00,235941,48.4,54.0,980.142,93.142,1.482,1.514
2024-10-30T23:50:00-05:00,235941,49.0,53.4,980.012,86.756,1.668,1.29
2024-11-01T00:00:00-05:00,235941,54.0,43.6,987.73,84.38,8.076,6.754
2024-11-01T00:10:00-05:00,235941,53.0,44.0,987.716,84.812,7.18,7.418
2024-11-01T00:20:00-05:00,235941,54.4,42.2,987.892,88.234,8.436,7.882
2024-11-01T00:30:00-05:00,235941,55.6,42.2,987.932,88.778,8.558,7.828
2024-11-01T00:40:00-05:00,235941,54.6,43.0,987.86,90.788,8.568,7.88
2024-11-01T00:50:00-05:00,235941,54.0,42.8,987.754,84.588,8.368,7.574
2024-11-01T01:00:00-05:00,235941,54.2,42.0,987.816,86.11,8.778,7.62
2024-11-01T01:10:00-05:00,235941,55.0,41.4,987.84,89.568,8.286,7.13
2024-11-01T01:20:00-05:00,235941,55.2,41.6,987.83,88.5,9.13,8.616
2024-11-01T01:30:00-05:00,235941,54.2,42.0,987.722,88.086,9.956,8.314
2024-11-01T01:40:00-05:00,235941,54.4,41.4,987.8,86.612,9.478,8.068
2024-11-01T01:50:00-05:00,235941,54.0,41.8,987.934,115.522,7.532,7.846
2024-11-01T02:00:00-05:00,235941,54.0,41.0,988.232,127.436,8.638,7.106
2024-11-01T02:10:00-05:00,235941,53.8,41.4,988.29,86.124,7.808,7.384
2024-11-01T02:20:00-05:00,235941,53.0,41.0,988.314,82.794,7.718,7.4
2024-11-01T02:30:00-05:00,235941,53.0,40.6,988.47,86.248,7.76,7.714
2024-11-01T02:40:00-05:00,235941,53.4,40.8,988.73,87.246,7.58,7.374
2024-11-01T02:50:00-05:00,235941,53.6,40.4,988.904,87.514,8.11,6.65
2024-11-01T03:00:00-05:00,235941,53.8,40.0,989.174,84.936,6.688,6.572
2024-11-01T03:10:00-05:00,235941,53.6,40.8,989.32,97.282,5.888,6.16
2024-11-01T03:20:00-05:00,235941,53.0,40.8,989.438,105.242,6.82,6.38
2024-11-01T03:30:00-05:00,235941,53.0,41.0,989.508,99.266,5.888,6.434
2024-11-01T03:40:00-05:00,235941,53.0,40.4,989.422,85.154,6.244,6.21
2024-11-01T03:50:00-05:00,235941,52.0,40.2,989.324,81.294,6.002,6.546
2024-11-01T04:00:00-05:00,235941,52.0,40.0,989.364,117.122,6.962,6.422
2024-11-01T04:10:00-05:00,235941,52.2,39.6,989.45,154.63,6.862,5.946
2024-11-01T04:20:00-05:00,235941,52.0,40.0,989.608,114.342,6.014,5.692
2024-11-01T04:30:00-05:00,235941,52.0,40.0,989.546,89.552,5.194,5.584
2024-11-01T04:40:00-05:00,235941,51.4,40.0,989.594,91.716,5.5,5.188
2024-11-01T04:50:00-05:00,235941,51.0,40.0,989.714,91.02,6.84,6.414
2024-11-01T05:00:00-05:00,235941,51.0,40.0,989.782,88.638,6.998,6.94
2024-11-01T05:10:00-05:00,235941,51.0,39.6,989.948,120.164,7.988,8.16
2024-11-01T05:20:00-05:00,235941,51.0,40.0,990.11,92.85,5.57,5.424
2024-11-01T05:30:00-05:00,235941,51.0,39.0,990.222,81.996,6.664,6.096
2024-11-01T05:40:00-05:00,235941,51.8,38.8,990.316,83.124,6.624,5.82
2024-11-01T05:50:00-05:00,235941,52.0,38.8,990.498,86.296,6.622,6.126
2024-11-01T06:00:00-05:00,235941,51.4,39.0,990.536,100.066,6.046,6.7
2024-11-01T06:10:00-05:00,235941,51.6,38.4,990.646,87.428,6.192,6.118
2024-11-01T06:20:00-05:00,235941,50.8,39.0,990.724,88.174,6.118,6.698
2024-11-01T06:30:00-05:00,235941,50.0,39.0,990.794,157.84,7.02,7.242
2024-11-01T06:40:00-05:00,235941,50.0,38.6,990.798,100.418,6.816,6.498
2024-11-01T06:50:00-05:00,235941,50.2,38.0,990.872,89.892,6.32,6.944
2024-11-01T07:00:00-05:00,235941,50.6,38.0,990.994,93.328,6.276,6.054
2024-11-01T07:10:00-05:00,235941,50.0,38.0,991.066,125.316,6.884,6.41
2024-11-01T07:20:00-05:00,235941,50.0,37.8,991.13,105.914,6.57,6.168
2024-11-01T07:30:00-05:00,235941,49.6,38.0,991.192,87.516,5.532,6.168
2024-11-01T07:40:00-05:00,235941,49.0,38.0,991.098,80.168,4.886,4.824
2024-11-01T07:50:00-05:00,235941,49.0,37.8,991.196,69.308,4.234,4.49
2024-11-01T08:00:00-05:00,235941,49.0,37.4,991.4,74.03,4.798,4.706
2024-11-01T08:10:00-05:00,235941,49.0,37.4,991.674,81.5,5.53,4.796
2024-11-01T08:20:00-05:00,235941,49.0,38.2,991.832,107.618,4.818,5.508
2024-11-01T08:30:00-05:00,235941,48.4,39.2,991.902,95.102,5.248,5.308
2024-11-01T08:40:00-05:00,235941,48.0,40.0,992.05,108.872,5.876,5.452
2024-11-01T08:50:00-05:00,235941,48.0,40.4,992.158,77.904,5.068,5.268
2024-11-01T09:00:00-05:00,235941,48.0,42.0,992.22,78.014,6.158,6.268
2024-11-01T09:10:00-05:00,235941,46.8,44.6,992.29,75.84,8.2,7.186
2024-11-01T09:20:00-05:00,235941,46.0,46.0,992.202,74.26,8.392,7.516
2024-11-01T09:30:00-05:00,235941,46.8,46.2,992.032,77.328,8.112,8.024
2024-11-01T09:40:00-05:00,235941,46.8,47.4,991.992,93.96,10.616,9.358
2024-11-01T09:50:00-05:00,235941,44.8,50.4,991.856,80.798,10.586,10.378
2024-11-01T10:00:00-05:00,235941,43.0,51.4,991.876,83.68,9.658,9.18
2024-11-01T10:10:00-05:00,235941,40.4,54.4,991.968,84.178,10.078,9.532
2024-11-01T10:20:00-05:00,235941,30.4,68.6,992.066,74.04,9.138,9.2
2024-11-01T10:30:00-05:00,235941,24.0,75.6,992.216,72.854,8.294,9.082
2024-11-01T10:40:00-05:00,235941,21.0,80.2,992.3,74.386,8.92,9.024
2024-11-01T10:50:00-05:00,235941,19.6,81.0,992.306,76.35,9.088,9.092
2024-11-01T11:00:00-05:00,235941,17.8,84.4,992.562,76.104,8.152,7.704
2024-11-01T11:10:00-05:00,235941,16.2,82.4,992.786,85.178,7.022,6.978
2024-11-01T11:20:00-05:00,235941,17.6,81.4,993.02,86.06,6.33,6.314
2024-11-01T11:30:00-05:00,235941,19.0,76.2,992.988,89.024,6.282,5.756
2024-11-01T11:40:00-05:00,235941,20.2,74.6,992.846,90.554,5.84,5.414
2024-11-01T11:50:00-05:00,235941,18.8,77.2,992.852,88.318,5.494,5.09
2024-11-01T12:00:00-05:00,235941,17.6,76.8,992.51,91.562,4.716,4.866
2024-11-01T12:10:00-05:00,235941,19.6,73.0,992.322,95.278,4.552,4.426
2024-11-01T12:20:00-05:00,235941,19.8,75.2,992.206,90.598,3.944,4.234
2024-11-01T12:30:00-05:00,235941,19.4,78.6,991.93,90.054,4.892,5.184
2024-11-01T12:40:00-05:00,235941,18.8,80.8,991.694,88.896,5.506,5.552
2024-11-01T12:50:00-05:00,235941,17.2,79.6,991.52,103.032,4.238,4.268
2024-11-01T13:00:00-05:00,235941,18.8,78.8,991.3,93.6,3.684,3.748
2024-11-01T13:10:00-05:00,235941,16.6,80.6,991.62,91.164,4.356,4.302
2024-11-01T13:20:00-05:00,235941,16.8,79.8,991.732,92.966,4.222,3.89
2024-11-01T13:30:00-05:00,235941,19.0,75.2,991.628,92.204,3.938,4.042
2024-11-01T13:40:00-05:00,235941,20.6,72.6,991.628,91.676,3.798,4.02
2024-11-01T13:50:00-05:00,235941,22.0,69.0,991.602,93.326,3.566,3.686
2024-11-01T14:00:00-05:00,235941,23.4,68.8,991.582,91.302,3.722,3.928
2024-11-01T14:10:00-05:00,235941,23.8,66.2,991.578,92.172,3.494,3.582
2024-11-01T14:20:00-05:00,235941,23.6,66.0,991.532,93.014,3.568,3.668
2024-11-01T14:30:00-05:00,235941,24.4,64.4,991.596,94.298,3.898,3.694
2024-11-01T14:40:00-05:00,235941,25.8,61.8,991.516,95.314,3.744,3.766
2024-11-01T14:50:00-05:00,235941,27.8,60.6,991.422,94.006,4.11,4.362
2024-11-01T15:00:00-05:00,235941,28.2,59.6,991.472,93.42,3.962,4.284
2024-11-01T15:10:00-05:00,235941,29.4,58.2,991.554,93.67,4.132,4.276
2024-11-01T15:20:00-05:00,235941,31.4,57.4,991.484,92.75,4.166,4.138
2024-11-01T15:30:00-05:00,235941,31.6,57.8,991.314,90.888,4.192,4.266
2024-11-01T15:40:00-05:00,235941,31.2,57.8,991.364,91.808,4.306,3.998
2024-11-01T15:50:00-05:00,235941,31.6,57.6,991.454,91.716,4.262,4.28
2024-11-01T16:00:00-05:00,235941,31.4,58.2,991.414,97.616,4.456,4.402
2024-11-01T16:10:00-05:00,235941,31.4,58.8,991.336,89.172,4.4,4.252
2024-11-01T16:20:00-05:00,235941,31.0,59.0,991.242,88.512,4.292,4.406
2024-11-01T16:30:00-05:00,235941,30.8,59.0,991.18,89.124,4.204,4.082
2024-11-01T16:40:00-05:00,235941,31.8,58.6,990.878,99.134,3.998,3.706
2024-11-01T16:50:00-05:00,235941,32.2,57.4,990.61,89.844,4.242,3.978
2024-11-01T17:00:00-05:00,235941,33.8,56.6,990.554,87.99,4.06,4.092
2024-11-01T17:10:00-05:00,235941,35.8,55.4,990.5,86.924,4.28,4.692
2024-11-01T17:20:00-05:00,235941,36.6,55.2,990.474,85.99,4.744,4.378
2024-11-01T17:30:00-05:00,235941,38.2,54.6,990.338,85.454,5.624,5.202
2024-11-01T17:40:00-05:00,235941,38.8,54.0,990.348,85.582,5.634,5.596
2024-11-01T17:50:00-05:00,235941,39.0,53.8,990.55,84.072,6.072,5.574
2024-11-01T18:00:00-05:00,235941,40.6,54.0,990.612,81.302,5.85,5.194
2024-11-01T18:10:00-05:00,235941,42.0,53.2,990.522,81.036,5.688,4.998
2024-11-01T18:20:00-05:00,235941,42.0,52.2,990.51,82.978,6.692,5.55
2024-11-01T18:30:00-05:00,235941,42.8,51.2,990.454,83.29,6.044,5.758
2024-11-01T18:40:00-05:00,235941,43.0,51.0,990.444,102.102,6.578,5.71
2024-11-01T18:50:00-05:00,235941,43.4,50.2,990.614,80.234,5.424,5.334
2024-11-01T19:00:00-05:00,235941,44.0,50.0,990.678,80.532,5.572,4.766
2024-11-01T19:10:00-05:00,235941,44.0,50.0,990.718,79.86,5.356,4.586
2024-11-01T19:20:00-05:00,235941,44.2,50.0,990.74,79.726,5.71,5.386
2024-11-01T19:30:00-05:00,235941,45.0,49.2,990.58,83.328,5.748,5.322
2024-11-01T19:40:00-05:00,235941,44.4,49.0,990.556,79.238,6.238,5.8
2024-11-01T19:50:00-05:00,235941,44.0,49.6,990.584,81.316,6.448,6.042
2024-11-01T20:00:00-05:00,235941,44.8,49.0,990.668,92.886,11.134,10.914
2024-11-01T20:10:00-05:00,235941,45.0,50.0,990.718,75.636,17.384,15.436
2024-11-01T20:20:00-05:00,235941,45.0,50.2,990.702,76.338,20.644,19.214
2024-11-01T20:30:00-05:00,235941,45.0,50.4,990.792,71.826,20.824,19.9
2024-11-01T20:40:00-05:00,235941,45.0,50.8,990.658,92.914,18.118,17.24
2024-11-01T20:50:00-05:00,235941,45.2,50.6,990.574,76.362,15.188,14.276
2024-11-01T21:00:00-05:00,235941,46.0,50.0,990.356,77.006,11.522,9.878
2024-11-01T21:10:00-05:00,235941,46.2,50.0,990.204,85.266,9.906,9.498
2024-11-01T21:20:00-05:00,235941,46.8,49.6,990.414,77.716,9.828,9.682
2024-11-01T21:30:00-05:00,235941,48.4,48.0,990.622,77.396,10.288,9.666
2024-11-01T21:40:00-05:00,235941,48.0,49.6,990.658,73.996,9.142,8.696
2024-11-01T21:50:00-05:00,235941,47.2,49.4,990.504,76.516,9.426,8.726
